Manual az,File_name,Dur(Sec),DOB,Sex,Genotype,Experimenter,Quality (1-5),Condition,Chip,Bad_lanes,Note,Center_xy,event_check,harp,LP,Sorted,Perfuse Time,Euth Time,Pictrure,LP EST,Date,Time,Age,Simulation,Hour,File location,Note2,Check FN,Since PT,Since ET,Events,Note3,AI_Count,File_Location,Step_Check,event per min,Max_Count/sec,Max/min/mm2,Stim_Type,Sorted_Cell_Num,Sheet Name
1227,2021.11.18.12.27.34.Rec.cmcr,600,4/23/2020,M,AMD,Yan,4,"light, 2filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,yes,11:18:00,9:30:00,,7:12:00,11/18/2021,12:27:34,574,TRUE,12,8001,,#REF!,1:09:34,2:57:34,,,300.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,30.0,58.0,61.26,,,Data_2021
12.37,2021.11.18.12.37.55.Rec.cmcr,600,4/23/2020,M,AMD,Yan,4,"light, 1filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,yes,11:18:00,9:30:00,,7:12:00,11/18/2021,12:37:55,574,TRUE,12,8001,,TRUE,1:19:55,3:07:55,,,201.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,20.1,36.75,38.82,,,Data_2021
12.48,2021.11.18.12.48.41.Rec.cmcr,1073.8,4/23/2020,M,AMD,Yan,4,"light, 1filter, play_all",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,yes,11:18:00,9:30:00,,2:47:23,11/18/2021,12:48:41,574,TRUE,12,8001,,TRUE,1:30:41,3:18:41,,,,jiang18001:JIANGANALYSIS:D:\20211118_AMD,FALSE,0.0,,0.0,,,Data_2021
,2021.11.18.13.19.34.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3955,"53, 59",upper 1-17 have events,,,no,,,13:11:00,9:30:00,,7:12:00,11/18/2021,13:19:34,574,FALSE,13,8001,,#VALUE!,0:08:34,3:49:34,,,124.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,FALSE,12.4,31.0,32.74,,,Data_2021
13.46,2021.11.18.13.46.07.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3955,"53, 59","harp on, recliberation",,,no,,,13:11:00,9:30:00,,7:12:00,11/18/2021,13:46:7,574,FALSE,13,8001,,TRUE,0:35:07,4:16:07,,,59.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,FALSE,5.9,14.75,15.58,,,Data_2021
14.1,2021.11.18.14.10.29.Rec.cmcr,612.1,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3955,"53, 59",,,,no,,,13:11:00,9:30:00,,8:18:48,11/18/2021,14:10:29,574,FALSE,14,8001,,TRUE,0:59:29,4:40:29,,,70.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,FALSE,6.86,17.5,18.12,,,Data_2021
,2021.11.18.14.22.48.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"light, 4filter",Chip3955,"53, 59",,,,no,,yes,13:11:00,9:30:00,,7:12:00,11/18/2021,14:22:48,574,TRUE,14,8001,,#VALUE!,1:11:48,4:52:48,,,33.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,3.3,8.25,8.71,,,Data_2021
14.35,2021.11.18.14.35.41.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"light, 3filter",Chip3955,"53, 59",,,,no,,yes,13:11:00,9:30:00,,7:12:00,11/18/2021,14:35:41,574,TRUE,14,8001,,TRUE,1:24:41,5:05:41,,,55.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,5.5,13.75,14.52,,,Data_2021
14.46,2021.11.18.14.46.51.Rec.cmcr,362.1,4/23/2020,M,AMD,Yan,3,"light, 2filter",Chip3955,"53, 59",,,,no,,yes,13:11:00,9:30:00,,9:18:48,11/18/2021,14:46:51,574,TRUE,14,8001,,TRUE,1:35:51,5:16:51,,,65.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,10.77,15.25,26.69,,,Data_2021
14.53,2021.11.18.14.53.15.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"light, 1filter",Chip3955,"53, 59",,,,no,,yes,13:11:00,9:30:00,,7:12:00,11/18/2021,14:53:15,574,TRUE,14,8001,,TRUE,1:42:15,5:23:15,,,59.0,jiang18001:JIANGANALYSIS:D:\20211118_AMD,TRUE,5.9,14.75,15.58,,,Data_2021
10.41,2021.11.19.10.41.08.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",very few events on the low right corner,,,no,,yes,10:30:00,9:40:00,,7:12:00,11/19/2021,10:41:8,575,FALSE,10,8001,,TRUE,0:11:08,1:01:08,,,94.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,9.4,21.0,22.18,,,Data_2021
10.51,2021.11.19.10.51.49.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48","spike (5, 54)",,,no,,,10:30:00,9:40:00,,7:12:00,11/19/2021,10:51:49,575,FALSE,10,8001,,TRUE,0:21:49,1:11:49,,,51.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,5.1,11.0,11.62,,,Data_2021
11.01,2021.11.19.11.01.50.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",,,,no,,yes,10:30:00,9:40:00,,7:12:00,11/19/2021,11:1:50,575,FALSE,11,8001,,TRUE,0:31:50,1:21:50,,,63.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,6.3,15.5,16.37,,,Data_2021
11.11,2021.11.19.11.11.55.Rec.cmcr,300.7,4/23/2020,M,AMD,Yan,3,"light, 4filter",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",,,,no,,yes,10:30:00,9:40:00,,3:39:52,11/19/2021,11:11:55,575,TRUE,11,8001,,TRUE,0:41:55,1:31:55,,,56.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,11.17,13.75,28.98,,,Data_2021
11.17,2021.11.19.11.17.12.Rec.cmcr,300,4/23/2020,M,AMD,Yan,3,"light, 3filter",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",,,,no,,yes,10:30:00,9:40:00,,3:36:00,11/19/2021,11:17:12,575,TRUE,11,8001,,TRUE,0:47:12,1:37:12,,,19.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,3.8,3.25,6.87,,,Data_2021
11.22,2021.11.19.11.22.35.Rec.cmcr,300,4/23/2020,M,AMD,Yan,3,"light, 2filter",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",,,,no,,,10:30:00,9:40:00,,3:36:00,11/19/2021,11:22:35,575,TRUE,11,8001,,TRUE,0:52:35,1:42:35,,,26.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,5.2,6.5,13.73,,,Data_2021
,2021.11.19.11.28.15.Rec.cmcr,300,4/23/2020,M,AMD,Yan,3,"light, 1filter",Chip3948,"3, 10, 12, 13, 20, 21, 24, 48",,,,no,,,10:30:00,9:40:00,,3:36:00,11/19/2021,11:28:15,575,TRUE,11,8001,,#VALUE!,0:58:15,1:48:15,,,22.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,4.4,5.5,11.62,,,Data_2021
,2021.11.19.11.40.49.Rec.cmcr,1200,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,,11:35:00,9:40:00,,14:24:00,11/19/2021,11:40:49,575,FALSE,11,8001,,#VALUE!,0:05:49,2:00:49,,,2178.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,108.9,443.0,233.96,,,Data_2021
12.04,2021.11.19.12.04.55.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",recaliberation,,,no,,,11:35:00,9:40:00,,7:12:00,11/19/2021,12:4:55,575,FALSE,12,8001,,TRUE,0:29:55,2:24:55,,,273.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,27.3,64.25,67.86,,,Data_2021
12.17,2021.11.19.12.17.43.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",recaliberation,,,no,,yes,11:35:00,9:40:00,,7:12:00,11/19/2021,12:17:43,575,FALSE,12,8001,,TRUE,0:42:43,2:37:43,,,161.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,16.1,36.25,38.29,,,Data_2021
12.28,2021.11.19.12.28.46.Rec.cmcr,312.4,4/23/2020,M,AMD,Yan,3,"light, 3filter",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,yes,11:35:00,9:40:00,,4:44:27,11/19/2021,12:28:46,575,TRUE,12,8001,,TRUE,0:53:46,2:48:46,,,88.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,16.9,20.0,40.57,,,Data_2021
12.34,2021.11.19.12.34.18.Rec.cmcr,600,4/23/2020,M,AMD,Yan,3,"light, 2filter",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,,11:35:00,9:40:00,,7:12:00,11/19/2021,12:34:18,575,TRUE,12,8001,,TRUE,0:59:18,2:54:18,,,,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,0.0,,0.0,,,Data_2021
,2021.11.19.12.44.40.Rec.cmcr,319.4,4/23/2020,M,AMD,Yan,3,"light, 1filter",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",,,,no,,,12:53:00,9:40:00,,5:23:05,11/19/2021,12:44:40,575,TRUE,12,8001,,#VALUE!,23:51:40,3:04:40,,,84.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,TRUE,15.78,17.75,35.22,,,Data_2021
13.11,2021.11.19.13.11.38.Rec.cmcr,253.9,4/23/2020,M,AMD,Yan,3,"dark, before_light",Chip3955,"48, 53, 59",,,,yes,,yes,12:53:00,9:40:00,,23:21:32,11/19/2021,13:11:38,575,FALSE,13,8001,,TRUE,0:18:38,3:31:38,,,1.0,jiang18001:JIANGANALYSIS:D:\20211119_AMD,FALSE,0.24,0.25,0.62,,,Data_2021
,2021.11.23.10.41.24.Rec.cmcr,348.2,8/17/2021,F,WT,Yan,4,"light, 1-3filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,8:02:04,11/23/2021,10:41:24,98,TRUE,10,8001,,#VALUE!,0:15:24,1:09:24,,,5122.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,882.6,620.25,1128.9,,,Data_2021
,2021.11.23.10.48.19.Rec.cmcr,212.3,8/17/2021,F,WT,Yan,4,"light, 2filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,19:31:54,11/23/2021,10:48:19,98,TRUE,10,8001,,#VALUE!,0:22:19,1:16:19,,,5501.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,1554.69,646.0,1928.41,,,Data_2021
,2021.11.23.11.06.31.Rec.cmcr,223.4,8/17/2021,F,WT,Yan,4,"dark, before_light",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,20:33:10,11/23/2021,11:6:31,98,FALSE,11,8001,,#VALUE!,0:40:31,1:34:31,,,159.0,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,42.7,34.0,96.45,,,Data_2021
,2021.11.23.11.23.16.Rec.cmcr,600,8/17/2021,F,WT,Yan,4,"dark, before_light",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,7:12:00,11/23/2021,11:23:16,98,FALSE,11,8001,,#VALUE!,0:57:16,1:51:16,,,287.0,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,28.7,63.25,66.81,,,Data_2021
,2021.11.23.11.33.19.Rec.cmcr,600,8/17/2021,F,WT,Yan,4,"dark, before_light",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,7:12:00,11/23/2021,11:33:19,98,FALSE,11,8001,,#VALUE!,1:07:19,2:01:19,,,251.0,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,25.1,53.25,56.25,,,Data_2021
,2021.11.23.11.43.30.Rec.cmcr,600,8/17/2021,F,WT,Yan,4,"light, 3filter",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,7:12:00,11/23/2021,11:43:30,98,TRUE,11,8001,,#VALUE!,1:17:30,2:11:30,,,315.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,31.5,63.25,66.81,,,Data_2021
,2021.11.23.11.53.51.Rec.cmcr,600,8/17/2021,F,WT,Yan,4,"light, 2filter",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,7:12:00,11/23/2021,11:53:51,98,TRUE,11,8001,,#VALUE!,1:27:51,2:21:51,,,,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,0.0,,0.0,,,Data_2021
,2021.11.23.12.04.17.Rec.cmcr,600,8/17/2021,F,WT,Yan,4,"light, 1filter",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,7:12:00,11/23/2021,12:4:17,98,TRUE,12,8001,,#VALUE!,1:38:17,2:32:17,,,220.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,22.0,47.75,50.44,,,Data_2021
,2021.11.23.12.14.57.Rec.cmcr,1092.2,8/17/2021,F,WT,Yan,4,"light, 1filter, play_all",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,10:26:00,9:32:00,,4:28:57,11/23/2021,12:14:57,98,TRUE,12,8001,,#VALUE!,1:48:57,2:42:57,,,,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.11.23.13.25.29.Rec.cmcr,100,8/17/2021,F,WT,Yan,3,"light, 1filter, len was not lowered",Chip3955,"48, 53, 59",enzyme 30min,,,no,,yes,13:06,9:32:00,,9:12:00,11/23/2021,13:25:29,98,TRUE,13,8001,,#REF!,0:19:29,3:53:29,,,1637.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,982.2,183.75,1164.52,,,Data_2021
deleted,2021.11.23.13.56.35.Rec.cmcr,549.8,8/17/2021,F,WT,Yan,3,"light, 1filter",Chip3955,"48, 53, 59",enzyme 30min,,,no,,yes,13:45:00,9:50:00,,2:34:54,11/23/2021,13:56:35,98,TRUE,13,8001,,#REF!,0:11:35,4:06:35,,,120.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,13.1,18.75,21.61,,,Data_2021
deleted,2021.11.23.14.07.07.Rec.cmcr,39.7,8/17/2021,F,WT,Yan,3,"light, 1filter, chirp",Chip3955,"48, 53, 59",enzyme 30min,,,no,,yes,13:45:00,9:50:00,,3:39:09,11/23/2021,14:7:7,98,TRUE,14,8001,,#REF!,0:22:07,4:17:07,,,,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.11.23.14.16.29.Rec.cmcr,84.4,8/17/2021,F,WT,Yan,3,"light, 1filter, chirp",Chip3955,"48, 53, 59",enzyme 30min,,,no,,yes,13:06,9:32:00,,7:45:53,11/23/2021,14:16:29,98,TRUE,14,8001,,#REF!,1:10:29,4:44:29,,,,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.11.23.14.18.38.Rec.cmcr,120.8,8/17/2021,F,WT,Yan,3,"light, 1filter",Chip3955,"48, 53, 59",enzyme 30min,,,no,,yes,13:06,9:32:00,,11:06:49,11/23/2021,14:18:38,98,TRUE,14,8001,,#REF!,1:12:38,4:46:38,,,1735.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,861.75,182.0,954.82,,,Data_2021
deleted,2021.11.23.14.54.37.Rec.cmcr,73.9,8/17/2021,F,WT,Yan,3,"light, 1filter, chirp",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,14:45:00,9:50:00,,6:47:56,11/23/2021,14:54:37,98,TRUE,14,8001,,#REF!,0:09:37,5:04:37,,,,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.11.23.14.56.45.Rec.cmcr,600,8/17/2021,F,WT,Yan,3,"light, 1filter",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,14:45:00,9:50:00,,7:12:00,11/23/2021,14:56:45,98,TRUE,14,8001,,#REF!,0:11:45,5:06:45,,,13554.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,1355.4,1641.0,1733.31,,,Data_2021
deleted,2021.11.23.15.08.28.Rec.cmcr,1075.9,8/17/2021,F,WT,Yan,3,"light, 1filter, play_all",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,14:45:00,9:50:00,,2:58:58,11/23/2021,15:8:28,98,TRUE,15,8001,,#REF!,0:23:28,5:18:28,,,,jiang18001:JIANGANALYSIS:D:\20211123,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.11.23.15.35.43.Rec.cmcr,180.5,8/17/2021,F,WT,Yan,3,"light, 0filter",Chip0001,"1, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,yes,14:45:00,9:50:00,,16:36:22,11/23/2021,15:35:43,98,TRUE,15,8001,,#REF!,0:50:43,5:45:43,,,1520.0,jiang18001:JIANGANALYSIS:D:\20211123,TRUE,505.26,190.75,669.74,,,Data_2021
deleted,2021.11.30.12.04.41.Rec.cmcr,300,7/24/2021,M,WT,Yan,3,"dark, before_light",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,no,,,11:25:00,10:30:00,,#REF!,11/30/2021,12:4:41,129,FALSE,12,8001,,#REF!,0:39:41,1:34:41,,,26.0,jiang18001:JIANGANALYSIS:D:\20211130,FALSE,5.2,5.75,12.15,,,Data_2021
deleted,2021.11.30.12.10.02.Rec.cmcr,277.4,7/24/2021,M,WT,Yan,3,"dark, before_light",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,#REF!,11/30/2021,12:10:2,129,FALSE,12,8001,,#REF!,0:45:02,1:40:02,,,7.0,jiang18001:JIANGANALYSIS:D:\20211130,FALSE,1.51,1.75,4.0,,,Data_2021
deleted,2021.11.30.12.15.55.Rec.cmcr,25.9,7/24/2021,M,WT,Yan,3,"light, 1filter, interval10s",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,#REF!,11/30/2021,12:15:55,129,TRUE,12,8001,,#REF!,0:50:55,1:45:55,,,21.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,48.65,2.25,55.06,,,Data_2021
deleted,2021.11.30.12.17.03.Rec.cmcr,136.4,7/24/2021,M,WT,Yan,3,"light, 1filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,#REF!,11/30/2021,12:17:3,129,TRUE,12,8001,,#REF!,0:52:03,1:47:03,,,10.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,4.4,2.25,10.45,,,Data_2021
,2021.11.30.12.32.33.Rec.cmcr,435.1,7/24/2021,M,WT,Yan,4,"dark, before_light",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,#REF!,11/30/2021,12:32:33,129,FALSE,12,8001,,#VALUE!,0:07:33,2:02:33,,,32.0,jiang18001:JIANGANALYSIS:D:\20211130,FALSE,4.41,8.0,11.65,,,Data_2021
,2021.11.30.12.40.38.Rec.cmcr,600,7/24/2021,M,WT,Yan,4,"dark, before_light",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,#REF!,11/30/2021,12:40:38,129,FALSE,12,8001,,#VALUE!,0:15:38,2:10:38,,,148.0,jiang18001:JIANGANALYSIS:D:\20211130,FALSE,14.8,35.0,36.97,,,Data_2021
,2021.11.30.12.51.27.Rec.cmcr,184.3,7/24/2021,M,WT,Yan,4,"light, 4filter",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,3:36:00,11/30/2021,12:51:27,129,TRUE,12,8001,,#VALUE!,0:26:27,2:21:27,,,0.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,0.0,0.0,0.0,,,Data_2021
,2021.11.30.12.56.28.Rec.cmcr,0,7/24/2021,M,WT,Yan,4,"light, 3filter",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,1:31:15,11/30/2021,12:56:28,129,TRUE,12,8001,,#VALUE!,0:31:28,2:26:28,,,,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,#DIV/0!,,#DIV/0!,,,Data_2021
,2021.11.30.13.08.26.Rec.cmcr,300,7/24/2021,M,WT,Yan,4,"light, 3filter",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,2:22:58,11/30/2021,13:8:26,129,TRUE,13,8001,,#VALUE!,0:43:26,2:38:26,,,0.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,0.0,0.0,0.0,,,Data_2021
,2021.11.30.13.13.42.Rec.cmcr,300,7/24/2021,M,WT,Yan,4,"light, 2filter",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,12:32:56,11/30/2021,13:13:42,129,TRUE,13,8001,,#VALUE!,0:48:42,2:43:42,,,72.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,14.4,17.75,37.5,,,Data_2021
,2021.11.30.13.19.07.Rec.cmcr,300,7/24/2021,M,WT,Yan,4,"light, 1filter",Chip3948,"3, 10, 12, 13, 20,24, 48",enzyme 30min,,,,,,12:25:00,10:30:00,,16:01:45,11/30/2021,13:19:7,129,TRUE,13,8001,,#VALUE!,0:54:07,2:49:07,,,51.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,10.2,12.75,26.93,,,Data_2021
,2021.11.30.13.33.39.Rec.cmcr,300,7/24/2021,M,WT,Yan,4,"light, 1filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,7:12:00,11/30/2021,13:33:39,129,TRUE,13,8001,,#VALUE!,2:08:39,3:03:39,,,282.0,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,56.4,2.0,4.23,,,Data_2021
,2021.11.30.13.39.07.Rec.cmcr,0.5,7/24/2021,M,WT,Yan,4,"light, 1filter",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,16:57:20,11/30/2021,13:39:7,129,TRUE,13,8001,,#VALUE!,2:14:07,3:09:07,,,,jiang18001:JIANGANALYSIS:D:\20211130,TRUE,0.0,,0.0,,,Data_2021
,2021.11.30.14.02.50.Rec.cmcr,1078.5,7/24/2021,M,WT,Yan,4,"light, 1filter, play_all",Chip0001,"41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,11:25:00,10:30:00,,0:00:00,11/30/2021,14:2:50,129,TRUE,14,8001,,#VALUE!,2:37:50,3:32:50,,,,jiang18001:JIANGANALYSIS:D:\20211130,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.12.01.11.21.23.Rec.cmcr,36,7/24/2021,M,WT,Yan,3,"light, 1filter, chirp",Chip3955,"48, 53, 59",enzyme 30min,,,,,,10:50:00,9:51:00,,3:36:00,12/1/2021,11:21:23,130,TRUE,11,8001,,#REF!,0:31:23,1:30:23,,,,jiang18001:JIANGANALYSIS:D:\20211201,FALSE,0.0,,0.0,,,Data_2021
deleted,2021.12.01.11.22.20.Rec.cmcr,183.9,7/24/2021,M,WT,Yan,3,"light, 1filter",Chip3955,"48, 53, 59",enzyme 30min,,,,,,10:50:00,9:51:00,,3:36:00,12/1/2021,11:22:20,130,TRUE,11,8001,,#REF!,0:32:20,1:31:20,,,6348.0,jiang18001:JIANGANALYSIS:D:\20211201,TRUE,2071.13,671.75,2314.96,,,Data_2021
,2021.12.01.12.32.37.Rec.cmcr,600,7/24/2021,M,WT,Yan,4,"dark, before_light",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,12:22,9:51:00,,3:36:00,12/1/2021,12:32:37,130,FALSE,12,8001,,#VALUE!,0:10:37,2:41:37,,,5.0,jiang18001:JIANGANALYSIS:D:\20211201,FALSE,0.5,0.75,0.79,,,Data_2021
,2021.12.01.12.42.50.Rec.cmcr,600,7/24/2021,M,WT,Yan,4,"light, 1filter",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,12:22,9:51:00,,3:36:00,12/1/2021,12:42:50,130,TRUE,12,8001,,#VALUE!,0:20:50,2:51:50,,,3.0,jiang18001:JIANGANALYSIS:D:\20211201,TRUE,0.3,0.75,0.79,,,Data_2021
,2021.12.01.12.54.43.Rec.cmcr,31.8,7/24/2021,M,WT,Yan,4,"light, 1filter, chirp",Chip0001,"30, 41, 42, 43, 45, 48, 49, 53, 56, 57, 58, 59, 60, 61, 62, 63",enzyme 30min,,,,,,12:22,9:51:00,,0:02:46,12/1/2021,12:54:43,130,TRUE,12,8001,,#VALUE!,0:32:43,3:03:43,,,,jiang18001:JIANGANALYSIS:D:\20211201,FALSE,0.0,,0.0,,,Data_2021
